,Value
2882,500
2883,500
2884,500
2885,500
2886,500
2887,200
2888,200
2889,200
2890,200
2891,200
2892,200
2893,400
2894,400
2895,400
2896,400
2897,400
2898,400
2899,600
2900,800
2901,600
2902,600
2903,600
2904,600
2905,800
2906,800
2907,800
2908,800
2909,800
2910,2000
2911,1000
2912,1000
2913,1000
2914,1000
2915,1000
2916,1000
2918,100
2919,100
2920,100
2921,100
2922,100
2923,100
2924,200
2925,200
2926,200
2927,200
2928,200
2929,200
2930,300
2931,300
2932,300
2933,300
2934,300
2935,300
2936,400
2937,400
2938,400
2939,400
2940,400
2941,400
2942,500
2943,500
2944,500
2945,800
2946,500
2947,500
2948,200
2949,200
2950,200
2951,200
2952,200
2953,200
2954,400
2955,400
2956,400
2957,400
2958,400
2959,400
2960,600
2961,600
2962,600
2963,600
2964,600
2965,600
2966,800
2967,800
2968,800
2969,800
2970,800
2971,1000
2972,1000
2973,1000
2974,1000
2975,1000
2976,1000
2977,1000
2979,200
2980,200
2981,200
2982,200
2983,200
2984,200
2985,400
2986,400
2987,400
2988,400
2989,400
2990,400
2991,600
2992,600
2993,600
2994,600
2995,600
2996,600
2997,800
2998,800
2999,800
3000,800
3001,800
3002,800
3003,1000
3004,1000
3005,1000
3006,1000
3007,1000
3008,1000
3009,400
3010,400
3011,400
3012,400
3013,400
3014,400
3015,800
3016,800
3017,800
3018,800
3019,800
3020,800
3021,4000
3022,1000
3023,1000
3024,1000
3025,1000
3026,7000
3027,2000
3028,2000
3029,2000
3030,2000
3031,2000
3032,2000
3033,2000
3034,2000
3035,2000
3036,2000
3037,2000
3038,2000
3040,200
3041,200
3042,200
3043,200
3044,200
3045,200
3046,400
3047,400
3048,400
3049,400
3050,400
3051,400
3052,600
3053,600
3054,600
3055,600
3056,600
3057,600
3058,800
3059,800
3060,800
3061,1000
3062,800
3063,800
3064,1000
3065,1000
3066,1000
3067,1000
3068,1000
3069,1000
3070,400
3071,400
3072,400
3073,400
3074,400
3075,400
3076,800
3077,800
3078,800
3079,800
3080,800
3081,800
3082,1000
3083,1000
3084,1000
3085,1000
3086,1000
3087,1000
3088,2000
3089,1000
3090,2000
3091,3000
3092,2000
3093,2000
3094,2000
3095,2000
3096,2000
3097,2000
3098,2000
3099,2000
3101,200
3102,200
3103,200
3104,200
3105,200
3106,200
3107,400
3108,400
3109,400
3110,400
3111,400
3112,400
3113,600
3114,600
3115,600
3116,600
3117,600
3118,600
3119,1000
3120,800
3121,800
3122,800
3123,800
3124,800
3125,1000
3126,1000
3127,1000
3128,1000
3129,1000
3130,1000
3131,400
3132,400
3133,400
3134,400
3135,400
3136,400
3137,800
3138,800
3139,800
3140,800
3141,800
3142,800
3143,1000
3144,1000
3145,1000
3146,1000
3147,1000
3148,1000
3149,2000
3150,2000
3151,2000
3152,5000
3153,2000
3154,2000
3155,3000
3156,2000
3157,2000
3158,2000
3159,2000
3160,2000
3162,200
3163,200
3164,200
3165,200
3166,200
3167,200
3168,400
3169,400
3170,400
3171,400
3172,400
3173,400
3174,600
3175,600
3176,600
3177,600
3178,1000
3179,600
3180,800
3181,800
3182,800
3183,800
3184,800
3185,800
3186,1000
3187,1000
3188,1000
3189,1000
3190,1000
3191,1000
3192,400
3193,400
3194,400
3195,400
3196,400
3197,400
3198,800
3199,800
3200,800
3201,800
3202,800
3203,800
3204,1000
3205,1000
3206,1000
3207,1000
3208,1000
3209,1000
3210,1000
3211,2000
3212,2000
3213,2000
3214,2000
3215,700
3216,2000
3217,2000
3218,2000
3219,2000
3220,2000
3221,2000
3223,200
3224,200
3225,200
3226,200
3227,200
3228,200
3229,400
3230,400
3231,400
3232,400
3233,400
3234,400
3235,600
3236,600
3237,600
3238,400
3239,600
3240,600
3241,800
3242,800
3243,800
3244,800
3245,800
3246,800
3247,1000
3248,1000
3249,1000
3250,1000
3251,1000
3252,1000
3253,400
3254,400
3255,400
3256,400
3257,400
3258,400
3259,800
3260,800
3261,800
3262,800
3263,800
3264,800
3265,1000
3266,1000
3267,1000
3268,1000
3269,1000
3270,1000
3271,2000
3272,2000
3273,2000
3274,3000
3275,3000
3276,2000
3277,2000
3278,2000
3279,2000
3280,2000
3281,2000
3282,2000
3284,200
3285,200
3286,200
3287,200
3288,200
3289,200
3290,400
3291,400
3292,400
3293,400
3294,400
3295,400
3296,600
3297,600
3298,600
3299,600
3300,600
3301,600
3302,800
3303,800
3304,1000
3305,800
3306,800
3307,800
3308,1000
3309,1000
3310,1000
3311,1000
3312,1000
3313,1000
3314,400
3315,400
3316,400
3317,400
3318,400
3319,400
3320,800
3321,800
3322,800
3323,800
3324,800
3325,800
3326,1000
3327,1000
3328,1000
3329,1000
3330,1000
3331,3000
3332,2000
3333,2000
3334,2000
3335,2000
3336,2000
3337,2000
3338,2000
3339,1000
3340,2000
3341,2000
3342,2000
3343,2000
3345,200
3346,200
3347,200
3348,200
3349,200
3350,400
3351,400
3352,400
3353,400
3354,400
3355,600
3356,600
3357,600
3358,600
3359,600
3360,1000
3361,800
3362,800
3363,800
3364,800
3365,800
3366,800
3367,1000
3368,1000
3369,1000
3370,1000
3371,1000
3372,1000
3373,400
3374,400
3375,400
3376,800
3377,800
3378,800
3379,800
3380,800
3381,1000
3382,1000
3383,1000
3384,1000
3385,3000
3386,1000
3387,2000
3388,2000
3389,3000
3390,2000
3391,2000
3392,2000
3393,2000
3394,2000
3395,2000
3396,2000
3397,2000
3398,2000
3400,200
3401,200
3402,200
3403,200
3404,200
3405,200
3406,400
3407,400
3408,400
3409,400
3410,400
3411,400
3412,600
3413,600
3414,600
3415,600
3416,600
3417,600
3418,800
3419,800
3420,800
3421,800
3422,800
3423,800
3424,1000
3425,1000
3426,1000
3427,1000
3428,2000
3429,1000
3430,400
3431,400
3432,400
3433,400
3434,400
3435,400
3436,800
3437,800
3438,800
3439,800
3440,800
3441,800
3442,1000
3443,1000
3444,1000
3445,1000
3446,1000
3447,1000
3448,2000
3449,2000
3450,800
3451,2000
3452,2000
3453,2000
3454,2000
3455,2000
3456,2000
3457,2000
3458,2000
3459,2000
3461,200
3462,200
3463,200
3464,200
3465,200
3466,200
3467,400
3468,400
3469,400
3470,400
3471,400
3472,400
3473,600
3474,600
3475,600
3476,600
3477,600
3478,600
3479,800
3480,800
3481,800
3482,800
3483,800
3484,800
3485,1000
3486,1000
3487,1000
3488,1000
3489,1000
3490,1000
3491,400
3492,400
3493,400
3494,400
3495,400
3496,400
3497,800
3498,800
3499,800
3500,800
3501,800
3502,800
3503,1000
3504,1000
3505,1000
3506,1000
3507,4000
3508,500
3509,2000
3510,2000
3511,2000
3512,2000
3513,2000
3514,2000
3515,2000
3516,2000
3517,2000
3518,2000
3519,2000
3520,2000
3522,200
3523,200
3524,200
3525,200
3526,200
3527,200
3528,400
3529,400
3530,400
3531,400
3532,400
3533,400
3534,600
3535,600
3536,600
3537,600
3538,600
3539,600
3540,2000
3541,800
3542,800
3543,800
3544,800
3545,800
3546,1000
3547,1000
3548,1000
3549,1000
3550,1000
3551,1000
3552,400
3553,400
3554,400
3555,400
3556,400
3557,400
3558,800
3559,800
3560,800
3561,800
3562,800
3563,800
3564,1000
3565,1000
3566,1000
3567,5000
3568,1000
3569,1000
3570,2000
3571,2000
3572,2000
3573,2000
3574,2000
3575,2000
3576,3000
3577,2000
3578,2000
3579,2000
3580,2000
3581,2000
3583,200
3584,200
3585,200
3586,200
3587,200
3588,200
3589,400
3590,400
3591,400
3592,400
3593,400
3594,400
3595,600
3596,600
3597,600
3598,600
3599,600
3600,600
3601,800
3602,800
3603,800
3604,800
3605,800
3606,800
3607,1000
3608,1000
3609,1000
3610,1000
3611,1000
3612,1000
3613,400
3614,400
3615,400
3616,400
3617,400
3618,400
3619,800
3620,800
3621,800
3622,800
3623,800
3624,800
3625,1000
3626,1000
3627,5000
3628,1000
3629,1000
3630,1000
3631,2000
3632,2000
3633,2000
3634,2000
3635,2000
3636,2000
3637,2000
3638,2000
3639,2000
3640,2000
3641,2000
3642,2000
3644,200
3645,200
3646,200
3647,200
3648,200
3649,200
3650,400
3651,400
3652,400
3653,400
3654,400
3655,400
3656,600
3657,600
3658,600
3659,600
3660,600
3661,600
3662,800
3663,800
3664,800
3665,800
3666,800
3667,800
3668,1000
3669,1000
3670,1000
3671,500
3672,1000
3673,1000
3674,400
3675,400
3676,400
3677,400
3678,400
3679,400
3680,800
3681,800
3682,2000
3683,800
3684,800
3685,800
3686,1000
3687,1000
3688,1000
3689,1000
3690,1000
3691,1000
3692,2000
3693,2000
3694,2000
3695,2000
3696,2000
3697,2000
3698,2000
3699,2000
3700,2000
3701,2000
3702,2000
3703,2000
3705,200
3706,200
3707,200
3708,200
3709,200
3710,200
3711,400
3712,400
3713,400
3714,400
3715,400
3716,400
3717,2000
3718,600
3719,600
3720,600
3721,600
3722,600
3723,800
3724,800
3725,800
3726,800
3727,800
3728,800
3729,1000
3730,1000
3731,1000
3732,1000
3733,1000
3734,1000
3735,400
3736,400
3737,400
3738,400
3739,400
3740,400
3741,800
3742,800
3743,800
3744,800
3745,800
3746,800
3747,1000
3748,1000
3749,1000
3750,1000
3751,1000
3752,1000
3753,400
3754,2000
3755,2000
3756,2000
3757,2000
3758,2000
3759,2000
3760,500
3761,2000
3762,2000
3763,2000
3764,2000
3766,200
3767,200
3768,200
3769,200
3770,200
3771,200
3772,400
3773,400
3774,400
3775,400
3776,400
3777,400
3778,600
3779,600
3780,600
3781,600
3782,600
3783,600
3784,800
3785,800
3786,800
3787,800
3788,800
3789,800
3790,1000
3791,1000
3792,1000
3793,1000
3794,1000
3795,500
3796,400
3797,400
3798,400
3799,400
3800,400
3801,400
3802,800
3803,800
3804,800
3805,800
3806,800
3807,800
3808,1000
3809,1000
3810,1000
3811,1000
3812,1000
3813,2000
3814,2000
3815,2000
3816,2000
3817,2000
3818,2000
3819,2000
3820,2000
3821,2000
3822,2000
3823,2000
3824,2000
3825,2000
3827,200
3828,200
3829,200
3830,200
3831,200
3832,200
3833,400
3834,400
3835,400
3836,400
3837,400
3838,400
3839,600
3840,600
3841,600
3842,600
3843,600
3844,600
3845,800
3846,800
3847,800
3848,800
3849,1000
3850,800
3851,1000
3852,1000
3853,1000
3854,1000
3855,1000
3856,1000
3857,400
3858,400
3859,400
3860,400
3861,400
3862,400
3863,800
3864,800
3865,800
3866,800
3867,800
3868,800
3869,6000
3870,1000
3871,1000
3872,1000
3873,1000
3874,1000
3875,2000
3876,2000
3877,2000
3878,2000
3879,2000
3880,2000
3881,2000
3882,2000
3883,2000
3884,2000
3885,5000
3886,2000
3888,200
3889,200
3890,200
3891,200
3892,200
3893,200
3894,400
3895,400
3896,400
3897,400
3898,400
3899,400
3900,600
3901,600
3902,600
3903,600
3904,600
3905,600
3906,800
3907,800
3908,800
3909,600
3910,800
3911,800
3912,1000
3913,1000
3914,1000
3915,1000
3916,1000
3917,1000
3918,400
3919,400
3920,400
3921,400
3922,400
3923,400
3924,800
3925,800
3926,800
3927,800
3928,800
3929,800
3930,1000
3931,1000
3932,1000
3933,1000
3934,1000
3935,1000
3936,3000
3937,2000
3938,2000
3939,2000
3940,2000
3941,300
3942,2000
3943,2000
3944,2000
3945,2000
3946,2000
3947,2000
3949,200
3950,200
3951,200
3952,200
3953,200
3954,200
3955,400
3956,400
3957,400
3958,400
3959,400
3960,400
3961,600
3962,600
3963,600
3964,600
3965,600
3966,600
3967,800
3968,800
3969,800
3970,800
3971,800
3972,800
3973,1000
3974,1000
3975,1000
3976,1000
3977,1000
3978,1000
3979,400
3980,400
3981,400
3982,400
3983,400
3984,400
3985,7000
3986,800
3987,800
3988,800
3989,800
3990,800
3991,1000
3992,1000
3993,1000
3994,1000
3995,1000
3996,1000
3997,2000
3998,2000
3999,2000
4000,2000
4001,2000
4002,2000
4003,2000
4004,2000
4005,2000
4006,4000
4007,2000
4008,2000
4010,100
4011,100
4012,100
4013,100
4014,100
4015,100
4016,200
4017,200
4018,200
4019,200
4020,200
4021,200
4022,300
4023,300
4024,300
4025,300
4026,300
4027,300
4028,400
4029,400
4030,400
4031,400
4032,400
4033,400
4034,500
4035,1000
4036,500
4037,500
4038,500
4039,500
4040,200
4041,200
4042,200
4043,200
4044,200
4045,200
4046,400
4047,400
4048,400
4049,400
4050,400
4051,400
4052,600
4053,600
4054,600
4055,600
4056,600
4057,600
4058,800
4059,800
4060,800
4061,800
4062,800
4063,800
4064,2000
4065,1000
4066,2000
4067,1000
4068,1000
4069,1000
4071,200
4072,200
4073,200
4074,200
4075,200
4076,200
4077,400
4078,400
4079,400
4080,400
4081,400
4082,400
4083,600
4084,600
4085,1000
4086,600
4087,600
4088,600
4089,800
4090,800
4091,800
4092,800
4093,800
4094,800
4095,1000
4096,1000
4097,1000
4098,1000
4099,1000
4100,1000
4101,400
4102,400
4103,400
4104,400
4105,400
4106,400
4107,800
4108,800
4109,800
4110,800
4111,800
4112,800
4113,1000
4114,1000
4115,1000
4116,1000
4117,1000
4118,1000
4119,2000
4120,2000
4121,2000
4122,2000
4123,2000
4124,2000
4125,7000
4126,2000
4127,2000
4128,2000
4129,2000
4130,2000
4132,200
4133,200
4134,200
4135,200
4136,200
4137,200
4138,400
4139,400
4140,400
4141,400
4142,400
4143,400
4144,600
4145,600
4146,600
4147,600
4148,600
4149,600
4150,1000
4151,800
4152,800
4153,800
4154,800
4155,800
4156,1000
4157,1000
4158,1000
4159,1000
4160,1000
4161,1000
4162,400
4163,400
4164,400
4165,400
4166,400
4167,400
4168,800
4169,800
4170,800
4171,800
4172,800
4173,800
4174,1000
4175,1000
4176,1000
4177,1000
4178,1000
4179,1000
4180,2000
4181,3000
4182,2000
4183,2000
4184,2000
4185,3000
4186,2000
4187,2000
4188,2000
4189,2000
4190,2000
4191,2000
4193,200
4194,200
4195,200
4196,200
4197,200
4198,200
4199,400
4200,400
4201,400
4202,400
4203,400
4204,400
4205,600
4206,600
4207,600
4208,600
4209,600
4210,600
4211,800
4212,800
4213,800
4214,800
4215,800
4216,2000
4217,1000
4218,1000
4219,1000
4220,1000
4221,1000
4222,400
4223,400
4224,400
4225,400
4226,400
4227,400
4228,800
4229,800
4230,800
4231,800
4232,800
4233,800
4234,1000
4235,1000
4236,1000
4237,1000
4238,1000
4239,2000
4240,2000
4241,2000
4242,2000
4243,2000
4244,2000
4245,2000
4246,2000
4247,2000
4248,2000
4249,2000
4250,2000
4251,2000
4253,100
4254,100
4255,100
4256,100
4257,100
4258,100
4259,200
4260,200
4261,200
4262,200
4263,200
4264,200
4265,300
4266,300
4267,300
4268,300
4269,300
4270,300
4271,400
4272,400
4273,400
4274,400
4275,400
4276,400
4277,1000
4278,500
4279,500
4280,500
4281,500
4282,500
4283,200
4284,200
4285,200
4286,200
4287,200
4288,200
4289,400
4290,400
4291,400
4292,400
4293,400
4294,400
4295,600
4296,600
4297,600
4298,600
4299,600
4300,600
4301,800
4302,800
4303,800
4304,800
4305,800
4306,800
4307,1000
4308,1000
4309,1000
4310,1000
4311,1000
4312,1000
4314,100
4315,100
4316,100
4317,100
4318,100
4319,100
4320,200
4321,200
4322,200
4323,200
4324,200
4325,200
4326,300
4327,300
4328,300
4329,300
4330,300
4331,300
4332,400
4333,2000
4334,400
4335,400
4336,400
4337,400
4338,500
4339,500
4340,500
4341,500
4342,500
4343,500
4344,200
4345,200
4346,200
4347,200
4348,400
4349,400
4350,400
4351,400
4352,400
4353,400
4354,600
4355,600
4356,600
4357,600
4358,600
4359,600
4360,800
4361,800
4362,1000
4363,800
4364,800
4365,800
4366,1000
4367,1000
4368,1000
4369,1000
4370,1000
4371,1000
4373,100
4374,100
4375,100
4376,100
4377,100
4378,100
4379,200
4380,200
4381,200
4382,200
4383,200
4384,200
4385,300
4386,300
4387,300
4388,300
4389,300
4390,300
4391,400
4392,400
4393,400
4394,400
4395,400
4396,400
4397,500
4398,600
4399,500
4400,500
4401,500
4402,500
4403,200
4404,200
4405,200
4406,200
4407,200
4408,200
4409,400
4410,400
4411,400
4412,400
4413,400
4414,400
4415,600
4416,600
4417,600
4418,1000
4419,600
4420,600
4421,800
4422,800
4423,800
4424,800
4425,800
4426,800
4427,1000
4428,1000
4429,1000
4430,1000
4431,1000
4432,1000
4434,200
4435,200
4436,200
4437,200
4438,200
4439,200
4440,400
4441,400
4442,400
4443,400
4444,400
4445,400
4446,600
4447,600
4448,600
4449,600
4450,600
4451,600
4452,800
4453,800
4454,800
4455,1000
4456,800
4457,800
4458,1000
4459,1000
4460,1000
4461,1000
4462,1000
4463,1000
4464,400
4465,400
4466,400
4467,400
4468,400
4469,400
4470,800
4471,800
4472,800
4473,800
4474,800
4475,800
4476,1000
4477,1000
4478,1000
4479,1000
4480,1000
4481,1000
4482,1000
4483,2000
4484,2000
4485,2000
4486,2000
4487,2000
4488,2000
4489,2000
4490,2000
4491,2000
4492,800
4493,2000
4495,200
4496,200
4497,200
4498,200
4499,200
4500,200
4501,400
4502,400
4503,400
4504,400
4505,400
4506,400
4507,600
4508,2000
4509,600
4510,600
4511,600
4512,600
4513,800
4514,800
4515,800
4516,800
4517,800
4518,800
4519,1000
4520,1000
4521,1000
4522,1000
4523,1000
4524,1000
4525,400
4526,400
4527,400
4528,400
4529,400
4530,400
4531,800
4532,800
4533,800
4534,800
4535,800
4536,800
4537,1000
4538,1000
4539,1000
4540,1000
4541,1000
4542,1000
4543,2000
4544,2000
4545,2000
4546,3000
4547,2000
4548,2000
4549,2000
4550,2000
4551,2000
4552,2000
4553,2000
4554,5000
4556,200
4557,200
4558,200
4559,200
4560,200
4561,200
4562,400
4563,400
4564,400
4565,400
4566,400
4567,400
4568,2000
4569,600
4570,600
4571,600
4572,600
4573,600
4574,800
4575,800
4576,800
4577,800
4578,800
4579,800
4580,1000
4581,1000
4582,1000
4583,1000
4584,1000
4585,1000
4586,400
4587,400
4588,400
4589,400
4590,400
4591,400
4592,800
4593,800
4594,800
4595,800
4596,800
4597,800
4598,1000
4599,1000
4600,1000
4601,1000
4602,1000
4603,1000
4604,2000
4605,2000
4606,2000
4607,2000
4608,2000
4609,3000
4610,2000
4611,2000
4612,2000
4613,2000
4614,2000
4615,2000
4617,100
4618,100
4619,100
4620,100
4621,100
4622,100
4623,200
4624,200
4625,200
4626,200
4627,200
4628,200
4629,300
4630,300
4631,500
4632,300
4633,300
4634,300
4635,400
4636,400
4637,400
4638,400
4639,400
4640,400
4641,500
4642,500
4643,500
4644,500
4645,500
4646,500
4647,200
4648,200
4649,200
4650,200
4651,200
4652,200
4653,400
4654,400
4655,400
4656,400
4657,400
4658,400
4659,600
4660,600
4661,1000
4662,600
4663,600
4664,600
4665,800
4666,800
4667,800
4668,1000
4669,800
4670,800
4671,1000
4672,1000
4673,1000
4674,1000
4675,1000
4676,1000
4678,200
4679,200
4680,200
4681,200
4682,200
4683,200
4684,400
4685,400
4686,400
4687,400
4688,400
4689,400
4690,600
4691,600
4692,600
4693,600
4694,600
4695,600
4696,800
4697,1000
4698,800
4699,800
4700,800
4701,800
4702,1000
4703,1000
4704,1000
4705,1000
4706,1000
4707,1000
4708,400
4709,400
4710,400
4711,400
4712,400
4713,400
4714,800
4715,800
4716,800
4717,800
4718,800
4719,800
4720,1000
4721,1000
4722,1000
4723,1000
4724,1000
4725,1000
4726,2000
4727,2000
4728,2000
4729,2000
4730,2000
4731,2000
4732,2000
4733,2000
4734,2000
4735,2000
4736,2000
4737,2000
4739,200
4740,200
4741,200
4742,200
4743,200
4744,200
4745,400
4746,400
4747,400
4748,400
4749,400
4750,400
4751,1000
4752,600
4753,600
4754,600
4755,600
4756,600
4757,800
4758,800
4759,800
4760,800
4761,800
4762,800
4763,1000
4764,1000
4765,1000
4766,1000
4767,1000
4768,1000
4769,400
4770,400
4771,400
4772,400
4773,400
4774,400
4775,800
4776,800
4777,800
4778,800
4779,800
4780,800
4781,1000
4782,1000
4783,1000
4784,4000
4785,1000
4786,1000
4787,2000
4788,2000
4789,2000
4790,2000
4791,2000
4792,2000
4793,2000
4794,2000
4795,2000
4796,2000
4797,2000
4798,2000
4800,100
4801,100
4802,100
4803,100
4804,100
4805,100
4806,200
4807,200
4808,200
4809,200
4810,200
4811,300
4812,300
4813,300
4814,300
4815,300
4816,400
4817,400
4818,400
4819,400
4820,400
4821,400
4822,500
4823,500
4824,500
4825,500
4826,500
4827,500
4828,200
4829,200
4830,200
4831,200
4832,200
4833,200
4834,400
4835,400
4836,400
4837,400
4838,400
4839,400
4840,600
4841,600
4842,600
4843,600
4844,600
4845,600
4846,800
4847,200
4848,800
4849,800
4850,800
4851,1000
4852,1000
4853,1000
4854,1000
4855,1000
4857,100
4858,100
4859,100
4860,100
4861,100
4862,100
4863,200
4864,200
4865,200
4866,200
4867,200
4868,200
4869,300
4870,300
4871,300
4872,300
4873,300
4874,300
4875,400
4876,400
4877,400
4878,400
4879,400
4880,400
4881,500
4882,500
4883,500
4884,800
4885,500
4886,500
4887,200
4888,200
4889,200
4890,200
4891,200
4892,200
4893,400
4894,400
4895,400
4896,400
4897,400
4898,400
4899,600
4900,600
4901,600
4902,600
4903,1000
4904,600
4905,1000
4906,800
4907,800
4908,800
4909,800
4910,800
4911,1000
4912,1000
4913,1000
4914,1000
4915,1000
4916,1000
4918,100
4919,100
4920,100
4921,100
4922,100
4923,100
4924,200
4925,200
4926,200
4927,200
4928,200
4929,200
4930,300
4931,300
4932,300
4933,300
4934,300
4935,300
4936,400
4937,400
4938,400
4939,400
4940,400
4941,400
4942,500
4943,500
4944,500
4945,500
4946,500
4947,500
4948,200
4949,200
4950,200
4951,200
4952,200
4953,200
4954,400
4955,400
4956,400
4957,400
4958,2000
4959,400
4960,600
4961,600
4962,600
4963,600
4964,600
4965,600
4966,800
4967,2000
4968,800
4969,800
4970,800
4971,800
4972,1000
4973,1000
4974,1000
4975,1000
4976,1000
4977,1000
4979,100
4980,100
4981,100
4982,100
4983,100
4984,200
4985,200
4986,200
4987,200
4988,200
4989,200
4990,300
4991,500
4992,300
4993,300
4994,300
4995,400
4996,400
4997,400
4998,400
4999,500
5000,500
5001,500
5002,500
5003,200
5004,200
5005,200
5006,200
5007,200
5008,200
5009,400
5010,400
5011,400
5012,400
5013,400
5014,400
5015,600
5016,600
5017,600
5018,600
5019,600
5020,600
5021,800
5022,200
5023,800
5024,800
5025,800
5026,1000
5027,1000
5028,1000
5029,1000
5030,1000
5031,1000
5033,100
5034,100
5035,100
5036,100
5037,100
5038,100
