,Value
2830,400
2831,400
2832,300
2833,100
2834,400
2835,800
2836,400
2837,400
2838,600
2839,800
2840,800
2841,600
2842,2000
2843,400
2844,200
2845,400
2846,100
2847,200
2848,200
2849,600
2850,1000
2851,100
2852,600
2853,600
2854,400
2855,400
2856,600
2857,800
2858,2000
2859,800
2860,2000
2861,800
2862,400
2863,400
2864,100
2865,1000
2866,600
2867,1000
2868,800
2869,800
2870,2000
2871,100
2872,600
2873,600
2874,200
2875,2000
2876,0
2877,400
2878,1000
2879,500
2880,800
2881,600
2882,1000
2883,1000
2884,2000
2885,200
2886,2000
2887,800
2888,500
2889,1000
2890,200
2891,300
2892,2000
2893,400
2894,800
2895,800
2896,2000
2897,400
2898,400
2899,600
2900,800
2901,2000
2902,500
2903,800
2904,300
2905,500
2906,500
2907,2000
2908,100
2909,1000
2910,400
2911,400
2912,800
2913,400
2914,500
2915,1000
2916,200
2917,400
2918,800
2919,2000
2920,400
2921,400
2922,2000
2923,4000
2924,300
2925,1000
2926,400
2927,800
2928,400
2929,800
2930,2000
2931,400
2932,800
2933,1000
2934,500
2935,200
2936,500
2937,500
2938,800
2939,100
2940,2000
2941,1000
2942,400
2943,400
2944,400
2945,600
2946,1000
2947,600
2948,1000
2949,800
2950,400
2951,200
2952,800
2953,200
2954,400
2955,2000
2956,200
2957,600
2958,200
2959,1000
2960,400
2961,400
2962,400
2963,400
2964,600
2965,200
2966,2000
2967,600
2968,2000
2969,2000
2970,800
2971,2000
2972,2000
2973,800
2974,500
2975,400
2976,2000
2977,1000
2978,1000
2979,400
2980,800
2981,800
2982,200
2983,500
2984,2000
2985,100
2986,800
2987,2000
2988,200
2989,1000
2990,300
2991,200
2992,200
2993,100
2994,100
2995,200
2996,1000
2997,500
2998,400
2999,800
3000,1000
3001,800
3002,400
3003,500
3004,200
3005,600
3006,200
3007,500
3008,800
3009,800
3010,1000
3011,300
3012,200
3013,800
3014,1000
3015,400
3016,400
3017,200
3018,800
3019,1000
3020,1000
3021,400
3022,400
3023,400
3024,2000
3025,400
3026,300
3027,200
3028,1000
3029,200
3030,800
3031,300
3032,400
3033,600
3034,400
3035,200
3036,1000
3037,400
3038,300
3039,400
3040,1000
3041,800
3042,500
3043,800
3044,500
3045,600
3046,600
3047,1000
3048,200
3049,1000
3050,200
3051,800
3052,600
3053,200
3054,400
3055,1000
3056,400
3057,800
3058,400
3059,800
3060,1000
3061,500
3062,1000
3063,800
3064,400
3065,300
3066,500
3067,2000
3068,1000
3069,1000
3070,800
3071,400
3072,800
3073,100
3074,400
3075,2000
3076,300
3077,800
3078,400
3079,400
3080,200
3081,1000
3082,800
3083,300
3084,600
3085,300
3086,600
3087,1000
3088,800
3089,100
3090,1000
3091,200
3092,400
3093,800
3094,1000
3095,200
3096,1000
3097,3000
3098,2000
3099,200
3100,100
3101,100
3102,1000
3103,400
3104,1000
3105,400
3106,1000
3107,200
3108,200
3109,600
3110,400
3111,800
3112,400
3113,800
3114,800
3115,600
3116,300
3117,800
3118,800
3119,1000
3120,1000
3121,400
3122,200
3123,500
3124,400
3125,200
3126,600
3127,800
3128,800
3129,100
3130,800
3131,1000
3132,200
3133,600
3134,200
3135,200
3136,2000
3137,500
3138,400
3139,200
3140,400
3141,200
3142,100
3143,2000
3144,800
3145,800
3146,1000
3147,400
3148,1000
3149,800
3150,400
3151,400
3152,800
3153,800
3154,1000
3155,800
3156,1000
3157,1000
3158,400
3159,200
3160,2000
3161,200
3162,200
3163,500
3164,400
3165,400
3166,200
3167,800
3168,800
3169,400
3170,400
3171,2000
3172,400
3173,400
3174,400
3175,400
3176,2000
3177,800
3178,400
3179,400
3180,800
3181,500
3182,2000
3183,400
3184,400
3185,400
3186,2000
3187,200
3188,400
3189,800
3190,800
3191,1000
3192,1000
3193,2000
3194,800
3195,800
3196,1000
3197,400
3198,1000
3199,1000
3200,300
3201,400
3202,1000
3203,400
3204,200
3205,1000
3206,600
3207,500
3208,400
3209,1000
3210,200
3211,300
3212,1000
3213,500
3214,2000
3215,200
3216,2000
3217,300
3218,2000
3219,200
3220,2000
3221,400
3222,400
3223,1000
3224,600
3225,100
3226,2000
3227,800
3228,1000
3229,400
3230,2000
3231,2000
3232,800
3233,100
3234,1000
3235,1000
3236,2000
3237,400
3238,800
3239,1000
3240,400
3241,800
3242,100
3243,200
3244,800
3245,2000
3246,400
3247,800
3248,800
3249,400
3250,2000
3251,200
3252,400
3253,600
3254,200
3255,200
3256,200
3257,200
3258,400
3259,200
3260,1000
3261,400
3262,800
3263,200
3264,1000
3265,500
3266,1000
3267,800
3268,1000
3269,500
3270,2000
3271,800
3272,200
3273,200
3274,1000
3275,400
3276,100
3277,800
3278,1000
3279,600
3280,400
3281,600
3282,600
3283,600
3284,1000
3285,1000
3286,200
3287,200
3288,1000
3289,1000
3290,200
3291,200
3292,600
3293,1000
3294,200
3295,300
3296,400
3297,600
3298,800
3299,500
3300,2000
3301,800
3302,1000
3303,800
3304,100
3305,500
3306,1000
3307,500
3308,200
3309,500
3310,1000
3311,400
3312,400
3313,2000
3314,400
3315,8000
3316,200
3317,800
3318,300
3319,400
3320,1000
3321,100
3322,1000
3323,400
3324,6000
3325,200
3326,2000
3327,400
3328,400
3329,1000
3330,300
3331,600
3332,1000
3333,400
3334,2000
3335,1000
3336,1000
3337,800
3338,1000
3339,1000
3340,2000
3341,400
3342,600
3343,100
3344,800
3345,400
3346,800
3347,800
3348,4000
3349,200
3350,400
3351,200
3352,800
3353,1000
3354,1000
3355,400
3356,400
3357,1000
3358,500
3359,1000
3360,800
3361,100
3362,600
3363,200
3364,600
3365,100
3366,800
3367,600
3368,200
3369,1000
3370,800
3371,100
3372,200
3373,2000
3374,800
3375,2000
3376,1000
3377,100
3378,1000
3379,2000
3380,400
3381,2000
3382,400
3383,200
3384,300
3385,400
3386,200
3387,800
3388,600
3389,1000
3390,800
3391,300
3392,1000
3393,1000
3394,1000
3395,300
3396,1000
3397,2000
3398,500
3399,100
3400,800
3401,500
3402,1000
3403,800
3404,2000
3405,800
3406,1000
3407,400
3408,400
3409,200
3410,1000
3411,800
3412,200
3413,1000
3414,800
3415,400
3416,600
3417,100
3418,200
3419,500
3420,200
3421,2000
3422,400
3423,2000
3424,1000
3425,800
3426,600
3427,100
3428,500
3429,200
3430,200
3431,100
3432,400
3433,300
3434,600
3435,1000
3436,200
3437,400
3438,100
3439,500
3440,200
3441,600
3442,1000
3443,400
3444,2000
3445,800
3446,800
3447,1000
3448,500
3449,2000
3450,400
3451,400
3452,200
3453,1000
3454,1000
3455,800
3456,600
3457,1000
3458,600
3459,400
3460,100
3461,400
3462,500
3463,800
3464,800
3465,200
3466,400
3467,400
3468,800
3469,600
3470,100
3471,1000
3472,300
3473,1000
3474,2000
3475,400
3476,600
3477,400
3478,1000
3479,200
3480,100
3481,100
3482,400
3483,1000
3484,200
3485,1000
3486,200
3487,2000
3488,1000
3489,400
3490,2000
3491,400
3492,400
3493,500
3494,600
3495,400
3496,300
3497,900
3498,800
3499,500
3500,200
3501,800
3502,600
3503,100
3504,800
3505,2000
3506,1000
3507,600
3508,2000
3509,400
3510,1000
3511,1000
3512,2000
3513,1000
3514,2000
3515,400
3516,100
3517,800
3518,100
3519,400
3520,200
3521,500
3522,2000
3523,2000
3524,2000
3525,600
3526,400
3527,300
3528,4000
3529,600
3530,400
3531,1000
3532,2000
3533,200
3534,400
3535,1000
3536,1000
3537,200
3538,600
3539,200
3540,400
3541,1000
3542,200
3543,800
3544,200
3545,600
3546,300
3547,400
3548,6000
3549,600
3550,600
3551,600
3552,600
3553,400
3554,100
3555,2000
3556,800
3557,600
3558,600
3559,400
3560,200
3561,200
3562,200
3563,200
3564,1000
3565,400
3566,1000
3567,2000
3568,600
3569,200
3570,2000
3571,600
3572,300
3573,400
3574,600
3575,200
3576,1000
3577,1000
3578,3000
3579,2000
3580,500
3581,600
3582,200
3583,300
3584,200
3585,2000
3586,600
3587,1000
3588,400
3589,600
3590,600
3591,2000
3592,400
3593,1000
3594,2000
3595,300
3596,2000
3597,600
3598,600
3599,1000
3600,400
3601,100
3602,400
3603,200
3604,2000
3605,600
3606,200
3607,200
3608,800
3609,300
3610,1000
3611,1000
3612,400
3613,600
3614,400
3615,2000
3616,500
3617,400
3618,400
3619,600
3620,800
3621,400
3622,1000
3623,2000
3624,200
3625,400
3626,200
3627,600
3628,2000
3629,200
3630,500
3631,800
3632,400
3633,300
3634,200
3635,400
3636,2000
3637,2000
3638,1000
3639,100
3640,4000
3641,400
3642,400
3643,400
3644,500
3645,300
3646,200
3647,400
3648,1000
3649,2000
3650,1000
3651,400
3652,1000
3653,800
3654,600
3655,800
3656,200
3657,200
3658,500
3659,500
3660,100
3661,400
3662,300
3663,800
3664,800
3665,600
3666,1000
3667,400
3668,500
3669,1000
3670,300
3671,2000
3672,1000
3673,500
3674,1000
3675,1000
3676,400
3677,800
3678,400
3679,1000
3680,1000
3681,400
3682,200
3683,400
3684,600
3685,1000
3686,400
3687,400
3688,800
3689,600
3690,200
3691,300
3692,1000
3693,1000
3694,800
3695,2000
3696,400
3697,200
3698,200
3699,1000
3700,200
3701,800
3702,2000
3703,800
3704,2000
3705,500
3706,800
3707,1000
3708,800
3709,400
3710,2000
3711,500
3712,800
3713,600
3714,800
3715,200
3716,400
3717,1000
3718,600
3719,1000
3720,300
3721,200
3722,600
3723,1000
3724,600
3725,800
3726,300
3727,400
3728,200
3729,800
3730,400
3731,800
3732,2000
3733,300
3734,300
3735,800
3736,200
3737,400
3738,600
3739,400
3740,100
3741,1000
3742,800
3743,500
3744,100
3745,400
3746,1000
3747,300
3748,800
3749,500
3750,2000
3751,2000
3752,800
3753,200
3754,2000
3755,800
3756,100
3757,600
3758,1000
3759,400
3760,800
3761,800
3762,1000
3763,200
3764,800
3765,1000
3766,800
3767,100
3768,400
3769,1000
3770,800
3771,200
3772,400
3773,200
3774,200
3775,200
3776,1000
3777,400
3778,400
3779,300
3780,800
3781,2000
3782,2000
3783,1000
3784,300
3785,2000
3786,800
3787,200
3788,200
3789,2000
3790,200
3791,800
3792,400
3793,200
3794,200
3795,1000
3796,100
3797,400
3798,400
3799,500
3800,400
3801,1000
3802,800
3803,300
3804,400
3805,600
3806,200
3807,800
3808,800
3809,2000
3810,400
3811,400
3812,600
3813,2000
3814,400
3815,800
3816,100
3817,100
3818,300
3819,2000
3820,400
3821,800
3822,2000
3823,2000
3824,400
3825,1000
3826,800
3827,200
3828,800
3829,800
3830,400
3831,2000
3832,400
3833,400
3834,800
3835,1000
3836,800
3837,2000
3838,600
3839,400
3840,600
3841,400
3842,200
3843,100
3844,200
3845,300
3846,800
3847,200
3848,500
3849,300
3850,400
3851,800
3852,500
3853,800
3854,1000
3855,600
3856,800
3857,800
3858,400
3859,400
3860,600
3861,400
3862,2000
3863,800
3864,400
3865,500
3866,400
3867,400
3868,400
3869,1000
3870,400
3871,800
3872,800
3873,400
3874,200
3875,2000
3876,800
3877,800
3878,400
3879,400
3880,1000
3881,600
3882,6000
3883,1000
3884,200
3885,800
3886,400
3887,400
3888,2000
3889,1000
3890,800
3891,800
3892,200
3893,1000
3894,200
3895,400
3896,400
3897,400
3898,500
3899,800
3900,800
3901,2000
3902,2000
3903,800
3904,400
3905,2000
3906,800
3907,200
3908,400
3909,300
3910,800
3911,200
3912,200
3913,800
3914,800
3915,400
3916,300
3917,400
3918,400
3919,1000
3920,1000
3921,200
3922,500
3923,600
3924,400
3925,300
3926,2000
3927,400
3928,300
3929,100
3930,2000
3931,300
3932,2000
3933,200
3934,800
3935,500
3936,400
3937,1000
3938,2000
3939,400
3940,800
3941,400
3942,600
3943,800
3944,500
3945,400
3946,500
3947,200
3948,800
3949,1000
3950,200
3951,2000
3952,200
3953,600
3954,500
3955,1000
3956,500
3957,2000
3958,400
3959,600
3960,800
3961,1000
3962,800
3963,800
3964,800
3965,400
3966,600
3967,2000
3968,2000
3969,800
3970,400
3971,1000
3972,800
3973,600
3974,1000
3975,800
3976,800
3977,400
3978,600
3979,600
3980,600
3981,100
3982,800
3983,400
3984,2000
3985,400
3986,400
3987,400
3988,1000
3989,200
3990,200
3991,400
3992,300
3993,1000
3994,300
3995,2000
3996,1000
3997,200
3998,300
3999,400
4000,200
4001,2000
4002,400
4003,400
4004,400
4005,200
4006,2000
4007,2000
4008,800
4009,300
4010,200
4011,600
4012,1000
4013,1000
4014,1000
4015,600
4016,1000
4017,500
4018,600
4019,100
4020,200
4021,400
4022,2000
4023,600
4024,100
4025,400
4026,600
4027,500
4028,800
4029,600
4030,800
4031,400
4032,500
4033,200
4034,200
4035,400
4036,800
4037,1000
4038,2000
4039,2000
4040,600
4041,800
4042,600
4043,400
4044,2000
4045,600
4046,300
4047,400
4048,200
4049,600
4050,800
4051,1000
4052,300
4053,800
4054,500
4055,2000
4056,200
4057,200
4058,300
4059,300
4060,800
4061,2000
4062,800
4063,200
4064,1000
4065,800
4066,2000
4067,2000
4068,200
4069,400
4070,300
4071,600
4072,400
4073,600
4074,200
4075,400
4076,1000
4077,800
4078,2000
4079,800
4080,600
4081,400
4082,2000
4083,2000
4084,800
4085,1000
4086,500
4087,500
4088,400
4089,400
4090,800
4091,600
4092,800
4093,800
4094,200
4095,800
4096,100
4097,400
4098,500
4099,1000
4100,400
4101,200
4102,400
4103,600
4104,2000
4105,1000
4106,200
4107,800
4108,400
4109,1000
4110,400
4111,1000
4112,2000
4113,200
4114,200
4115,800
4116,800
4117,400
4118,200
4119,2000
4120,3000
4121,200
4122,400
4123,100
4124,200
4125,1000
4126,300
4127,800
4128,400
4129,400
4130,400
4131,600
4132,300
4133,200
4134,100
4135,600
4136,200
4137,800
4138,400
4139,1000
4140,800
4141,400
4142,200
4143,400
4144,1000
4145,4000
4146,200
4147,200
4148,400
4149,600
4150,400
4151,800
4152,200
4153,2000
4154,600
4155,400
4156,800
4157,500
4158,600
4159,400
4160,200
4161,2000
4162,100
4163,600
4164,600
4165,1000
4166,600
4167,800
4168,1000
4169,200
4170,600
4171,400
4172,400
4173,2000
4174,1000
4175,1000
4176,200
4177,200
4178,600
4179,800
4180,600
4181,100
4182,1000
4183,2000
4184,1000
4185,2000
4186,800
4187,2000
4188,600
4189,800
4190,1000
4191,400
4192,400
4193,400
4194,600
4195,200
4196,600
4197,400
4198,600
4199,300
4200,200
4201,200
4202,200
4203,600
4204,600
4205,600
4206,600
4207,1000
4208,1000
4209,200
4210,800
4211,800
4212,1000
4213,1000
4214,100
4215,400
4216,400
4217,1000
4218,100
4219,800
4220,600
4221,1000
4222,1000
4223,100
4224,800
4225,1000
4226,600
4227,1000
4228,800
4229,1000
4230,600
4231,1000
4232,1000
4233,800
4234,200
4235,800
4236,3000
4237,400
4238,400
4239,800
4240,200
4241,200
4242,1000
4243,100
4244,400
4245,400
4246,1000
4247,1000
4248,1000
4249,200
4250,800
4251,800
4252,100
4253,800
4254,600
4255,600
4256,400
4257,100
4258,600
4259,100
4260,600
4261,1000
4262,600
4263,800
4264,2000
4265,200
4266,200
4267,100
4268,400
4269,400
4270,1000
4271,2000
4272,800
4273,800
4274,2000
4275,1000
4276,800
4277,600
4278,800
4279,200
4280,800
4281,600
4282,1000
4283,1000
4284,800
4285,600
4286,800
4287,2000
4288,1000
4289,400
4290,600
4291,400
4292,800
4293,400
4294,400
4295,400
4296,400
4297,400
4298,600
4299,500
4300,800
4301,400
4302,400
4303,1000
4304,400
4305,600
4306,800
4307,2000
4308,1000
4309,400
4310,800
4311,1000
4312,1000
4313,500
4314,200
4315,400
4316,200
4317,400
4318,500
4319,600
4320,2000
4321,200
4322,600
4323,2000
4324,200
4325,800
4326,200
4327,400
4328,1000
4329,1000
4330,1000
4331,400
4332,400
4333,800
4334,1000
4335,2000
4336,2000
4337,400
4338,800
4339,200
4340,400
4341,400
4342,400
4343,400
4344,400
4345,2000
4346,600
4347,200
4348,2000
4349,1000
4350,200
4351,200
4352,800
4353,400
4354,1000
4355,1000
4356,600
4357,100
4358,1000
4359,200
4360,200
4361,800
4362,400
4363,400
4364,800
4365,2000
4366,100
4367,400
4368,600
4369,800
4370,2000
4371,2000
4372,200
4373,500
4374,800
4375,2000
4376,1000
4377,200
4378,2000
4379,400
4380,800
4381,800
4382,800
4383,200
4384,2000
4385,800
4386,1000
4387,1000
4388,400
4389,1000
4390,1000
4391,500
4392,2000
4393,1000
4394,300
4395,1000
4396,1000
4397,200
4398,800
4399,400
4400,400
4401,800
4402,800
4403,400
4404,600
4405,1000
4406,2000
4407,600
4408,400
4409,800
4410,200
4411,400
4412,600
4413,600
4414,800
4415,300
4416,200
4417,1000
4418,1000
4419,600
4420,800
4421,800
4422,300
4423,600
4424,800
4425,100
4426,200
4427,400
4428,300
4429,200
4430,400
4431,100
4432,800
4433,600
4434,400
4435,500
4436,600
4437,2000
4438,600
4439,400
4440,200
4441,600
4442,6000
4443,400
4444,1000
4445,600
4446,800
4447,800
4448,800
4449,200
4450,400
4451,2000
4452,400
4453,300
4454,200
4455,200
4456,1000
4457,600
4458,800
4459,400
4460,600
4461,800
4462,800
4463,200
4464,400
4465,800
4466,1000
4467,1000
4468,800
4469,800
4470,2000
4471,200
4472,500
4473,200
4474,600
4475,1000
4476,2000
4477,400
4478,600
4479,600
4480,200
4481,2000
4482,800
4483,100
4484,400
4485,400
4486,400
4487,400
4488,800
4489,2000
4490,100
4491,500
4492,800
4493,800
4494,800
4495,400
4496,1000
4497,2000
4498,1000
4499,800
4500,2000
4501,800
4502,1000
4503,400
4504,1000
4505,200
4506,1000
4507,600
4508,1000
4509,1000
4510,1000
4511,400
4512,400
4513,200
4514,800
4515,400
4516,1000
4517,200
4518,1000
4519,200
4520,400
4521,1000
4522,800
4523,800
4524,400
4525,800
4526,100
4527,2000
4528,600
4529,2000
4530,200
4531,400
4532,800
4533,2000
4534,300
4535,600
4536,100
4537,200
4538,5000
4539,700
4540,500
4541,600
4542,1000
4543,2000
4544,200
4545,400
4546,800
4547,800
4548,600
4549,2000
4550,600
4551,2000
4552,2000
4553,500
4554,400
4555,2000
4556,600
4557,1000
4558,600
4559,2000
4560,1000
4561,2000
4562,200
4563,1000
4564,1000
4565,400
4566,600
4567,1000
4568,800
4569,3000
4570,500
4571,400
4572,400
4573,400
4574,200
4575,400
4576,2000
4577,300
4578,2000
4579,200
4580,400
4581,2000
4582,400
4583,600
4584,800
4585,800
4586,400
4587,200
4588,1000
4589,400
4590,5000
4591,2000
4592,2000
4593,200
4594,1000
4595,400
4596,800
4597,200
4598,800
4599,600
4600,1000
4601,2000
4602,200
4603,1000
4604,1000
4605,1000
4606,1000
4607,800
4608,600
4609,2000
4610,1000
4611,2000
4612,100
4613,800
4614,200
4615,1000
4616,800
4617,200
4618,200
4619,1000
4620,500
4621,2000
4622,1000
4623,800
4624,800
4625,2000
4626,800
4627,400
4628,1000
4629,1000
4630,400
4631,2000
4632,400
4633,100
4634,2000
4635,200
4636,500
4637,600
4638,1000
4639,100
4640,100
4641,800
4642,600
4643,1000
4644,800
4645,100
4646,2000
4647,200
4648,400
4649,1000
4650,200
4651,2000
4652,600
4653,2000
4654,600
4655,1000
4656,400
4657,200
4658,2000
4659,200
4660,500
4661,600
4662,800
4663,800
4664,500
4665,400
4666,1000
4667,2000
4668,800
4669,1000
4670,200
4671,400
4672,200
4673,800
4674,2000
4675,400
4676,1000
4677,400
4678,2000
4679,400
4680,2000
4681,200
4682,1000
4683,400
4684,400
4685,1000
4686,2000
4687,1000
4688,400
4689,2000
4690,600
4691,2000
4692,400
4693,200
4694,200
4695,1000
4696,400
4697,400
4698,200
4699,1000
4700,1000
4701,400
4702,400
4703,200
4704,300
4705,400
4706,600
4707,400
4708,1000
4709,800
4710,2000
4711,200
4712,200
4713,600
4714,1000
4715,1000
4716,800
4717,400
4718,600
4719,1000
4720,600
4721,200
4722,2000
4723,1000
4724,800
4725,1000
4726,1000
4727,800
4728,500
4729,200
4730,800
4731,1000
4732,1000
4733,300
4734,200
4735,1000
4736,300
4737,400
4738,2000
4739,600
4740,1000
4741,800
4742,2000
4743,600
4744,200
4745,1000
4746,2000
4747,200
4748,100
4749,200
4750,200
4751,1000
4752,400
4753,2000
4754,400
4755,300
4756,600
4757,1000
4758,800
4759,500
4760,800
4761,400
4762,1000
4763,1000
4764,300
4765,1000
4766,400
4767,800
4768,400
4769,2000
4770,600
4771,600
4772,400
4773,400
4774,300
4775,1000
4776,3000
4777,800
4778,400
4779,100
4780,2000
4781,200
4782,300
4783,1000
4784,2000
4785,400
4786,300
4787,1000
4788,100
4789,100
4790,600
4791,400
4792,400
4793,100
4794,600
4795,800
4796,400
4797,100
4798,200
4799,200
4800,600
4801,400
4802,200
4803,400
4804,1000
4805,1000
4806,800
4807,800
4808,800
4809,3000
4810,200
4811,100
4812,400
4813,400
4814,300
4815,1000
4816,400
4817,600
4818,1000
4819,2000
4820,1000
4821,1000
4822,600
4823,1000
4824,500
4825,800
4826,1000
4827,2000
4828,600
4829,2000
4830,300
4831,1000
4832,600
4833,2000
4834,400
4835,200
4836,800
4837,100
4838,600
4839,800
4840,600
4841,600
4842,800
4843,3000
4844,800
4845,300
4846,2000
4847,1000
4848,2000
4849,800
4850,1000
4851,100
4852,1000
4853,1000
4854,400
4855,800
4856,300
4857,200
4858,2000
4859,300
4860,400
4861,800
4862,2000
4863,2000
4864,1000
4865,8000
4866,2000
4867,200
4868,400
4869,800
4870,400
4871,200
4872,400
4873,1000
4874,1000
4875,400
4876,200
4877,1000
4878,500
4879,400
4880,600
4881,800
4882,400
4883,1000
4884,400
4885,100
4886,600
4887,400
4888,200
4889,100
4890,800
4891,600
4892,1000
4893,2000
4894,1000
4895,800
4896,2000
4897,400
4898,800
4899,400
4900,800
4901,600
4902,100
4903,200
4904,200
4905,1000
4906,400
4907,200
4908,400
4909,1000
4910,500
4911,400
4912,800
4913,2000
4914,1000
4915,800
4916,800
4917,1000
4918,800
4919,400
4920,1000
4921,300
4922,600
4923,2000
4924,800
4925,200
4926,200
4927,200
4928,600
4929,200
4930,800
4931,1000
4932,800
4933,2000
4934,300
4935,400
4936,600
4937,1000
4938,1000
4939,2000
4940,800
4941,500
4942,200
4943,2000
4944,200
4945,400
4946,200
4947,400
4948,400
4949,400
4950,200
4951,1000
4952,600
4953,1000
4954,600
4955,200
4956,1000
4957,400
4958,200
4959,200
4960,800
4961,100
4962,1000
